ch0,ch1,read_time
-0.022691,-0.004596,0.332500
-0.023238,-0.004498,0.333000
-0.024561,-0.006995,0.333500
-0.025939,-0.008683,0.334000
-0.026210,-0.008314,0.334500
-0.025414,-0.007656,0.335000
-0.024485,-0.006578,0.335500
-0.023409,-0.004629,0.336000
-0.022384,-0.003316,0.336500
-0.022781,-0.004246,0.337000
-0.024052,-0.006397,0.337500
-0.024236,-0.007422,0.338000
-0.023809,-0.007242,0.338500
-0.023758,-0.006836,0.339000
-0.023482,-0.006169,0.339500
-0.023137,-0.005471,0.340000
-0.023456,-0.005448,0.340500
-0.024087,-0.006075,0.341000
-0.024504,-0.006362,0.341500
-0.024445,-0.005847,0.342000
-0.023535,-0.005549,0.342500
-0.022106,-0.005389,0.343000
-0.021082,-0.003971,0.343500
-0.020619,-0.002094,0.344000
-0.020494,-0.001237,0.344500
-0.020813,-0.000824,0.345000
-0.021322,-0.000271,0.345500
-0.021524,-0.000369,0.346000
-0.021434,-0.002051,0.346500
-0.021729,-0.003659,0.347000
-0.022688,-0.002370,0.347500
-0.022961,0.000260,0.348000
-0.022090,0.001047,0.348500
-0.021848,0.000334,0.349000
-0.022470,-0.000620,0.349500
-0.022267,-0.001138,0.350000
-0.020981,-0.000236,0.350500
-0.020493,0.001708,0.351000
-0.022020,0.003170,0.351500
-0.023733,0.003807,0.352000
-0.023921,0.003925,0.352500
-0.023412,0.003279,0.353000
-0.022809,0.001850,0.353500
-0.022813,0.000368,0.354000
-0.024909,-0.000461,0.354500
-0.027391,-0.000882,0.355000
-0.027144,-0.001626,0.355500
-0.025281,-0.002768,0.356000
-0.024495,-0.003762,0.356500
-0.024946,-0.003814,0.357000
-0.025586,-0.002278,0.357500
-0.026131,-0.000101,0.358000
-0.027020,0.000745,0.358500
-0.027315,-0.000107,0.359000
-0.025924,-0.002002,0.359500
-0.025069,-0.004304,0.360000
-0.025581,-0.006260,0.360500
-0.024730,-0.007845,0.361000
-0.023628,-0.008538,0.361500
-0.024869,-0.007864,0.362000
-0.026308,-0.007144,0.362500
-0.025932,-0.006689,0.363000
-0.024901,-0.005596,0.363500
-0.024518,-0.004268,0.364000
-0.024703,-0.002986,0.364500
-0.024775,-0.001328,0.365000
-0.024811,0.000160,0.365500
-0.025096,0.000681,0.366000
-0.025090,0.000038,0.366500
-0.024133,-0.001894,0.367000
-0.022758,-0.004233,0.367500
-0.022136,-0.005051,0.368000
-0.021585,-0.004007,0.368500
-0.019987,-0.002498,0.369000
-0.018943,-0.001508,0.369500
-0.019910,-0.001653,0.370000
-0.021392,-0.002884,0.370500
-0.021272,-0.003376,0.371000
-0.019315,-0.001934,0.371500
-0.017127,0.000043,0.372000
-0.015896,0.000204,0.372500
-0.015330,-0.002407,0.373000
-0.015359,-0.005211,0.373500
-0.016358,-0.005944,0.374000
-0.017781,-0.006442,0.374500
-0.018816,-0.007031,0.375000
-0.019725,-0.006388,0.375500
-0.020826,-0.006101,0.376000
-0.021054,-0.006999,0.376500
-0.020106,-0.007802,0.377000
-0.020013,-0.008321,0.377500
-0.021576,-0.008474,0.378000
-0.023217,-0.007630,0.378500
-0.024003,-0.006317,0.379000
-0.023987,-0.005680,0.379500
-0.023543,-0.005962,0.380000
-0.023780,-0.006442,0.380500
-0.024877,-0.006343,0.381000
-0.025290,-0.005823,0.381500
-0.024684,-0.006018,0.382000
-0.024338,-0.006933,0.382500
-0.024540,-0.006615,0.383000
-0.024788,-0.005354,0.383500
-0.025100,-0.005547,0.384000
-0.025729,-0.006030,0.384500
-0.026317,-0.005288,0.385000
-0.026124,-0.005385,0.385500
-0.025315,-0.006451,0.386000
-0.024746,-0.006433,0.386500
-0.025045,-0.005964,0.387000
-0.025663,-0.006877,0.387500
-0.025168,-0.009087,0.388000
-0.023903,-0.010586,0.388500
-0.023153,-0.009500,0.389000
-0.022598,-0.006357,0.389500
-0.021879,-0.003875,0.390000
-0.021518,-0.003455,0.390500
-0.021708,-0.003407,0.391000
-0.022264,-0.003035,0.391500
-0.023102,-0.003693,0.392000
-0.024202,-0.004956,0.392500
-0.024976,-0.005402,0.393000
-0.024620,-0.005175,0.393500
-0.023579,-0.005282,0.394000
-0.022910,-0.006222,0.394500
-0.022803,-0.007492,0.395000
-0.023171,-0.008075,0.395500
-0.023622,-0.007420,0.396000
-0.023076,-0.005904,0.396500
-0.021829,-0.004499,0.397000
-0.021521,-0.003669,0.397500
-0.022100,-0.002759,0.398000
-0.022596,-0.001748,0.398500
-0.023117,-0.001789,0.399000
-0.023744,-0.002260,0.399500
-0.024095,-0.001657,0.400000
-0.023810,-0.001328,0.400500
-0.022884,-0.002711,0.401000
-0.022181,-0.003849,0.401500
-0.022295,-0.002408,0.402000
-0.022051,0.000933,0.402500
-0.020097,0.003460,0.403000
-0.017691,0.003401,0.403500
-0.017412,0.001680,0.404000
-0.019794,0.000768,0.404500
-0.022748,0.001230,0.405000
-0.024058,0.001643,0.405500
-0.023987,0.001862,0.406000
-0.023743,0.002492,0.406500
-0.023229,0.002954,0.407000
-0.022190,0.002333,0.407500
-0.021364,0.000845,0.408000
-0.021666,-0.000183,0.408500
-0.022713,-0.000012,0.409000
-0.023319,0.000427,0.409500
-0.023297,-0.000395,0.410000
-0.023244,-0.002466,0.410500
-0.023545,-0.004125,0.411000
