ch_0,ch_1,ch_2
-0.027021158530260436,-0.002226829565188382,-0.008671368959767278
-0.027020076231565326,-0.00011306138958389056,-0.01027039070322644
-0.027163563572685234,0.0007869660407777701,-0.01104947932617506
-0.02650737042131368,-0.0013129375702192192,-0.012691333722614218
-0.024675526219652966,-0.003452697455941234,-0.015025293578219134
-0.023879669242887758,-0.003008196699738619,-0.016734717064537108
-0.024483308152412064,-0.002359444806643296,-0.018432050637784414
-0.024745173504925333,-0.0010278582749378984,-0.02037046942859888
-0.024943608877947554,0.000468420410015824,-0.022534100935445167
-0.023948126909090206,0.0006003267571941251,-0.023886219423729926
-0.022161795641295612,0.00020322721638876828,-0.02493494685040787
-0.02073265568469651,0.00044233871676624403,-0.02769620914477855
-0.02062706698779948,-7.964173676100472e-05,-0.03149545591440983
-0.02079371733998414,-0.0007753864679216349,-0.035633467632578686
-0.0206531876756344,-0.0016888795926206512,-0.0370890338672325
-0.020204410247970372,-0.0050176126933365595,-0.03666070188046433
-0.01870547202997841,-0.007282076694536954,-0.03756844671443105
-0.016855079593369737,-0.007537319561379263,-0.038519308873219416
-0.016350049918401055,-0.007618536074005533,-0.03926022691302933
-0.017835360267781653,-0.007395539796561934,-0.041447619878454134
-0.019402095858822577,-0.006081341780372895,-0.0440206058556214
-0.020566110833897255,-0.004759653620567406,-0.04533198080025613
-0.020990384655306116,-0.004349428763816832,-0.04419231117935851
-0.019857585357385688,-0.003734703113877913,-0.04141598037676886
-0.02017624137806706,-0.0018060543425235664,-0.039575719711137936
-0.02156280243070796,-0.00047466258479289536,-0.039147325878730044
-0.02301694985362701,-0.0006498549396383169,-0.038507339922944084
-0.022998705389909446,-0.0014604445368604502,-0.038120520912343636
-0.022465743313659914,-0.002229114443252911,-0.038479429349536076
-0.0217251836147625,-0.0031321060305344872,-0.03974554056185298
-0.022571077352040447,-0.004087737124791602,-0.03900988303939812
-0.02388051689194981,-0.003684695229821955,-0.03610523708630353
-0.024785804271232337,-0.004654063559428323,-0.032510142773389816
-0.025479115720372647,-0.005661413069901755,-0.030918501579435542
-0.02528053300920874,-0.005083333689981373,-0.03023120189027395
-0.024561235477449372,-0.003533059953042539,-0.02841158493538387
-0.02328722257516347,-0.0033495150546514196,-0.02546150608395692
-0.021362384359235875,-0.0043364038901927415,-0.023397278710035607
-0.01977338979486376,-0.004843506303586764,-0.02091272472171113
-0.01847052772063762,-0.003715216735145077,-0.018170070688938722
-0.018140573956770822,-0.002605446070447215,-0.0170146522577852
-0.019631836039479822,-0.00049909192512132,-0.015281664673238993
-0.020189649148960598,-2.6717184020697005e-07,-0.013706784557143692
-0.018484872271073982,-0.002222381453975686,-0.015522567991865799
-0.017439122530049644,-0.0035722121083381353,-0.018662305592442863
-0.01663759940129239,-0.0031868596579442965,-0.020946927179466
-0.016528574633412063,-0.001160680767497979,-0.020111237972741947
-0.01739830076985527,0.0008664047186357493,-0.020432296878425404
-0.01882636934169568,0.0006327734354272252,-0.02304241934325546
-0.020530427718767896,-0.001147659190792183,-0.024335458874702454
-0.020815243260585703,-0.0025269364414270967,-0.024563725673942827
-0.020025130652356893,-0.0029667673970834585,-0.025662155167083256
-0.02048676469712518,-0.0028958172606508015,-0.0243870890699327
-0.021836822270415723,-0.0025451797682762844,-0.02310080708411988
-0.021345942514017224,-0.0047812545744818635,-0.024290013243444264
-0.0198021371033974,-0.008420390258834232,-0.027289494028082117
-0.019785442418651655,-0.009503960427537095,-0.030530653020832688
-0.02128796768374741,-0.008763566256675404,-0.033457563404226676
-0.023134734874474816,-0.00814821214589756,-0.035817251045955345
-0.024894043235690333,-0.00799082681623986,-0.038423517253249884
-0.025613167963456362,-0.008301702109747566,-0.04154699854552746
-0.025432425900362432,-0.008624881957075559,-0.044014843297190964
-0.025159664801321924,-0.009554958523949608,-0.04656980308936909
-0.025009256205521524,-0.009746931937115733,-0.04783085023518652
-0.026421370421303436,-0.008398750651394948,-0.04737269409815781
-0.027156869691680185,-0.007488496066798689,-0.046248223952716216
-0.025907236704370007,-0.008391295523324516,-0.04556815474643372
-0.025988949346356094,-0.009018948730954435,-0.04579059168463573
